NO,Tanggal_Match,Match_ID,Game_Rounds,Team_Name,Team_Side,Draft_Order,Is_Ban,Hero_ID,Hero_Name,Hero_Tipe,Hero_Role,Match_Outcome
838,5/11/2025,Match_20250511_47,47,BTR,Red,10,FALSE,149,Liu_Bang,Tank,Clash_Lane,Blue_Win
839,5/11/2025,Match_20250511_47,47,BTR,Red,11,TRUE,564,Mayene,Fighter,Clash_Lane,Blue_Win
840,5/11/2025,Match_20250511_47,47,DMT,Blue,12,TRUE,531,Jing,Assasin,Jungler,Blue_Win
841,5/11/2025,Match_20250511_47,47,BTR,Red,13,TRUE,139,Fuzi,Fighter,Clash_Lane,Blue_Win
842,5/11/2025,Match_20250511_47,47,DMT,Blue,14,TRUE,542,Feyd,Assasin,Jungler,Blue_Win
843,5/11/2025,Match_20250511_47,47,BTR,Red,15,FALSE,108,Mozi,Mage,Roamer,Blue_Win
844,5/11/2025,Match_20250511_47,47,DMT,Blue,16,FALSE,503,Biron,Fighter,Clash_Lane,Blue_Win
845,5/11/2025,Match_20250511_47,47,DMT,Blue,17,FALSE,133,Di_Renjie,Marksman,Farm_Lane,Blue_Win
846,5/11/2025,Match_20250511_47,47,BTR,Red,18,FALSE,150,Han_Xin,Assasin,Jungler,Blue_Win
847,5/11/2025,Match_20250511_48,48,DMT,Blue,1,TRUE,134,Dharma,Fighter,Clash_Lane,Blue_Win
848,5/11/2025,Match_20250511_48,48,BTR,Red,2,TRUE,157,Mai_Shiranui,Assasin,Mid_Lane,Blue_Win
849,5/11/2025,Match_20250511_48,48,DMT,Blue,3,TRUE,146,Luna,Fighter,Jungler,Blue_Win
850,5/11/2025,Match_20250511_48,48,BTR,Red,4,TRUE,502,Pei,Assasin,Jungler,Blue_Win
851,5/11/2025,Match_20250511_48,48,DMT,Blue,5,FALSE,171,Zhang_Fei,Support,Roamer,Blue_Win
852,5/11/2025,Match_20250511_48,48,BTR,Red,6,FALSE,199,Arli,Marksman,Farm_Lane,Blue_Win
853,5/11/2025,Match_20250511_48,48,BTR,Red,7,FALSE,564,Mayene,Fighter,Clash_Lane,Blue_Win
854,5/11/2025,Match_20250511_48,48,DMT,Blue,8,FALSE,536,Charlotte,Fighter,Clash_Lane,Blue_Win
855,5/11/2025,Match_20250511_48,48,DMT,Blue,9,FALSE,177,Chano,Marksman,Farm_Lane,Blue_Win
856,5/11/2025,Match_20250511_48,48,BTR,Red,10,FALSE,105,Lian_Po,Tank,Roamer,Blue_Win
857,5/11/2025,Match_20250511_48,48,BTR,Red,11,TRUE,179,Nuwa,Mage,Mid_Lane,Blue_Win
858,5/11/2025,Match_20250511_48,48,DMT,Blue,12,TRUE,197,Yixing,Mage,Mid_Lane,Blue_Win
859,5/11/2025,Match_20250511_48,48,BTR,Red,13,TRUE,198,Menki,Fighter,Jungler,Blue_Win
860,5/11/2025,Match_20250511_48,48,DMT,Blue,14,TRUE,182,Gan_And_Mo,Mage,Mid_Lane,Blue_Win
861,5/11/2025,Match_20250511_48,48,BTR,Red,15,FALSE,127,Lady_Zhen,Mage,Mid_Lane,Blue_Win
862,5/11/2025,Match_20250511_48,48,DMT,Blue,16,FALSE,542,Feyd,Assasin,Jungler,Blue_Win
863,5/11/2025,Match_20250511_48,48,DMT,Blue,17,FALSE,176,Yuhuan,Mage,Mid_Lane,Blue_Win
864,5/11/2025,Match_20250511_48,48,BTR,Red,18,FALSE,531,Jing,Assasin,Jungler,Blue_Win
865,5/11/2025,Match_20250511_49,49,KAGE,Blue,1,TRUE,134,Dharma,Fighter,Clash_Lane,Red_Win
866,5/11/2025,Match_20250511_49,49,TLN,Red,2,TRUE,157,Mai_Shiranui,Assasin,Mid_Lane,Red_Win
867,5/11/2025,Match_20250511_49,49,KAGE,Blue,3,TRUE,156,Liang,Mage,Mid_Lane,Red_Win
868,5/11/2025,Match_20250511_49,49,TLN,Red,4,TRUE,199,Arli,Marksman,Farm_Lane,Red_Win
869,5/11/2025,Match_20250511_49,49,KAGE,Blue,5,FALSE,519,Ao_Yin,Marksman,Farm_Lane,Red_Win
870,5/11/2025,Match_20250511_49,49,TLN,Red,6,FALSE,198,Menki,Fighter,Jungler,Red_Win
871,5/11/2025,Match_20250511_49,49,TLN,Red,7,FALSE,171,Zhang_Fei,Support,Roamer,Red_Win
872,5/11/2025,Match_20250511_49,49,KAGE,Blue,8,FALSE,502,Pei,Assasin,Jungler,Red_Win
873,5/11/2025,Match_20250511_49,49,KAGE,Blue,9,FALSE,197,Yixing,Mage,Mid_Lane,Red_Win
874,5/11/2025,Match_20250511_49,49,TLN,Red,10,FALSE,177,Chano,Marksman,Farm_Lane,Red_Win
875,5/11/2025,Match_20250511_49,49,TLN,Red,11,TRUE,105,Lian_Po,Tank,Clash_Lane,Red_Win
876,5/11/2025,Match_20250511_49,49,KAGE,Blue,12,TRUE,179,Nuwa,Mage,Mid_Lane,Red_Win
877,5/11/2025,Match_20250511_49,49,TLN,Red,13,TRUE,503,Biron,Fighter,Clash_Lane,Red_Win
878,5/11/2025,Match_20250511_49,49,KAGE,Blue,14,TRUE,182,Gan_And_Mo,Mage,Mid_Lane,Red_Win
879,5/11/2025,Match_20250511_49,49,TLN,Red,15,FALSE,564,Mayene,Fighter,Clash_Lane,Red_Win
880,5/11/2025,Match_20250511_49,49,KAGE,Blue,16,FALSE,510,Sun_Ce,Fighter,Clash_Lane,Red_Win
881,5/11/2025,Match_20250511_49,49,KAGE,Blue,17,FALSE,534,Sakeer,Support,Roamer,Red_Win
882,5/11/2025,Match_20250511_49,49,TLN,Red,18,FALSE,152,Wang_Zhaojun,Mage,Mid_Lane,Red_Win
883,5/11/2025,Match_20250511_50,50,KAGE,Blue,1,TRUE,519,Ao_Yin,Marksman,Farm_Lane,Blue_Win
884,5/11/2025,Match_20250511_50,50,TLN,Red,2,TRUE,157,Mai_Shiranui,Assasin,Mid_Lane,Blue_Win
885,5/11/2025,Match_20250511_50,50,KAGE,Blue,3,TRUE,502,Pei,Assasin,Jungler,Blue_Win
886,5/11/2025,Match_20250511_50,50,TLN,Red,4,TRUE,199,Arli,Marksman,Farm_Lane,Blue_Win
887,5/11/2025,Match_20250511_50,50,KAGE,Blue,5,FALSE,133,Di_Renjie,Marksman,Farm_Lane,Blue_Win
888,5/11/2025,Match_20250511_50,50,TLN,Red,6,FALSE,577,Dyadia,Support,Roamer,Blue_Win
889,5/11/2025,Match_20250511_50,50,TLN,Red,7,FALSE,134,Dharma,Fighter,Clash_Lane,Blue_Win
890,5/11/2025,Match_20250511_50,50,KAGE,Blue,8,FALSE,198,Menki,Fighter,Jungler,Blue_Win
891,5/11/2025,Match_20250511_50,50,KAGE,Blue,9,FALSE,171,Zhang_Fei,Support,Roamer,Blue_Win
892,5/11/2025,Match_20250511_50,50,TLN,Red,10,FALSE,132,Marco_Polo,Marksman,Farm_Lane,Blue_Win
893,5/11/2025,Match_20250511_50,50,TLN,Red,11,TRUE,564,Mayene,Fighter,Clash_Lane,Blue_Win
894,5/11/2025,Match_20250511_50,50,KAGE,Blue,12,TRUE,533,Agudo,Marksman,Jungler,Blue_Win
895,5/11/2025,Match_20250511_50,50,TLN,Red,13,TRUE,503,Biron,Fighter,Clash_Lane,Blue_Win
896,5/11/2025,Match_20250511_50,50,KAGE,Blue,14,TRUE,129,Dian_Wei,Fighter,Jungler,Blue_Win
897,5/11/2025,Match_20250511_50,50,TLN,Red,15,FALSE,126,Dun,Tank,Jungler,Blue_Win
898,5/11/2025,Match_20250511_50,50,KAGE,Blue,16,FALSE,190,Kongming,Mage,Mid_Lane,Blue_Win
899,5/11/2025,Match_20250511_50,50,KAGE,Blue,17,FALSE,536,Charlotte,Fighter,Clash_Lane,Blue_Win
900,5/11/2025,Match_20250511_50,50,TLN,Red,18,FALSE,179,Nuwa,Mage,Mid_Lane,Blue_Win
901,5/11/2025,Match_20250511_51,51,TLN,Blue,1,TRUE,146,Luna,Fighter,Jungler,Blue_Win
902,5/11/2025,Match_20250511_51,51,KAGE,Red,2,TRUE,519,Ao_Yin,Marksman,Farm_Lane,Blue_Win
903,5/11/2025,Match_20250511_51,51,TLN,Blue,3,TRUE,199,Arli,Marksman,Farm_Lane,Blue_Win
904,5/11/2025,Match_20250511_51,51,KAGE,Red,4,TRUE,157,Mai_Shiranui,Assasin,Mid_Lane,Blue_Win
905,5/11/2025,Match_20250511_51,51,TLN,Blue,5,FALSE,159,Dolia,Support,Roamer,Blue_Win
906,5/11/2025,Match_20250511_51,51,KAGE,Red,6,FALSE,111,Lady_Sun,Marksman,Farm_Lane,Blue_Win
907,5/11/2025,Match_20250511_51,51,KAGE,Red,7,FALSE,176,Yuhuan,Mage,Mid_Lane,Blue_Win
908,5/11/2025,Match_20250511_51,51,TLN,Blue,8,FALSE,133,Di_Renjie,Marksman,Farm_Lane,Blue_Win
909,5/11/2025,Match_20250511_51,51,TLN,Blue,9,FALSE,514,Allain,Fighter,Clash_Lane,Blue_Win
910,5/11/2025,Match_20250511_51,51,KAGE,Red,10,FALSE,503,Biron,Fighter,Clash_Lane,Blue_Win
911,5/11/2025,Match_20250511_51,51,KAGE,Red,11,TRUE,197,Yixing,Mage,Mid_Lane,Blue_Win
912,5/11/2025,Match_20250511_51,51,TLN,Blue,12,TRUE,577,Dyadia,Support,Roamer,Blue_Win
913,5/11/2025,Match_20250511_51,51,KAGE,Red,13,TRUE,105,Lian_Po,Tank,Clash_Lane,Blue_Win
914,5/11/2025,Match_20250511_51,51,TLN,Blue,14,TRUE,513,Shangguan,Mage,Mid_Lane,Blue_Win
915,5/11/2025,Match_20250511_51,51,KAGE,Red,15,FALSE,191,Da_Qiao,Support,Roamer,Blue_Win
916,5/11/2025,Match_20250511_51,51,TLN,Blue,16,FALSE,182,Gan_And_Mo,Mage,Mid_Lane,Blue_Win
917,5/11/2025,Match_20250511_51,51,TLN,Blue,17,FALSE,533,Agudo,Marksman,Jungler,Blue_Win
918,5/11/2025,Match_20250511_51,51,KAGE,Red,18,FALSE,528,Lam,Assasin,Jungler,Blue_Win
919,5/16/2025,Match_20250516_52,52,DMT,Blue,1,TRUE,146,Luna,Fighter,Jungler,Blue_Win
920,5/16/2025,Match_20250516_52,52,VESA,Red,2,TRUE,171,Zhang_Fei,Support,Roamer,Blue_Win
921,5/16/2025,Match_20250516_52,52,DMT,Blue,3,TRUE,134,Dharma,Fighter,Clash_Lane,Blue_Win
922,5/16/2025,Match_20250516_52,52,VESA,Red,4,TRUE,157,Mai_Shiranui,Assasin,Mid_Lane,Blue_Win
923,5/16/2025,Match_20250516_52,52,DMT,Blue,5,FALSE,199,Arli,Marksman,Farm_Lane,Blue_Win
924,5/16/2025,Match_20250516_52,52,VESA,Red,6,FALSE,197,Yixing,Mage,Mid_Lane,Blue_Win
925,5/16/2025,Match_20250516_52,52,VESA,Red,7,FALSE,577,Dyadia,Support,Roamer,Blue_Win
926,5/16/2025,Match_20250516_52,52,DMT,Blue,8,FALSE,126,Dun,Tank,Jungler,Blue_Win
927,5/16/2025,Match_20250516_52,52,DMT,Blue,9,FALSE,182,Gan_And_Mo,Mage,Mid_Lane,Blue_Win
928,5/16/2025,Match_20250516_52,52,VESA,Red,10,FALSE,177,Chano,Marksman,Farm_Lane,Blue_Win
929,5/16/2025,Match_20250516_52,52,VESA,Red,11,TRUE,159,Dolia,Support,Roamer,Blue_Win
930,5/16/2025,Match_20250516_52,52,DMT,Blue,12,TRUE,198,Menki,Fighter,Jungler,Blue_Win
931,5/16/2025,Match_20250516_52,52,VESA,Red,13,TRUE,105,Lian_Po,Tank,Clash_Lane,Blue_Win
932,5/16/2025,Match_20250516_52,52,DMT,Blue,14,TRUE,149,Liu_Bang,Tank,Clash_Lane,Blue_Win
933,5/16/2025,Match_20250516_52,52,VESA,Red,15,FALSE,564,Mayene,Fighter,Clash_Lane,Blue_Win
934,5/16/2025,Match_20250516_52,52,DMT,Blue,16,FALSE,536,Charlotte,Fighter,Clash_Lane,Blue_Win
935,5/16/2025,Match_20250516_52,52,DMT,Blue,17,FALSE,191,Da_Qiao,Support,Roamer,Blue_Win
936,5/16/2025,Match_20250516_52,52,VESA,Red,18,FALSE,517,Augran,Fighter,Jungler,Blue_Win
937,5/16/2025,Match_20250516_53,53,VESA,Blue,1,TRUE,146,Luna,Fighter,Jungler,Red_Win
938,5/16/2025,Match_20250516_53,53,DMT,Red,2,TRUE,157,Mai_Shiranui,Assasin,Mid_Lane,Red_Win
939,5/16/2025,Match_20250516_53,53,VESA,Blue,3,TRUE,171,Zhang_Fei,Support,Roamer,Red_Win
940,5/16/2025,Match_20250516_53,53,DMT,Red,4,TRUE,134,Dharma,Fighter,Clash_Lane,Red_Win
941,5/16/2025,Match_20250516_53,53,VESA,Blue,5,FALSE,105,Lian_Po,Tank,Roamer,Red_Win
942,5/16/2025,Match_20250516_53,53,DMT,Red,6,FALSE,519,Ao_Yin,Marksman,Farm_Lane,Red_Win
943,5/16/2025,Match_20250516_53,53,DMT,Red,7,FALSE,149,Liu_Bang,Tank,Clash_Lane,Red_Win
944,5/16/2025,Match_20250516_53,53,VESA,Blue,8,FALSE,198,Menki,Fighter,Jungler,Red_Win
945,5/16/2025,Match_20250516_53,53,VESA,Blue,9,FALSE,199,Arli,Marksman,Farm_Lane,Red_Win
946,5/16/2025,Match_20250516_53,53,DMT,Red,10,FALSE,528,Lam,Assasin,Jungler,Red_Win
947,5/16/2025,Match_20250516_53,53,DMT,Red,11,TRUE,127,Lady_Zhen,Mage,Mid_Lane,Red_Win
948,5/16/2025,Match_20250516_53,53,VESA,Blue,12,TRUE,108,Mozi,Mage,Mid_Lane,Red_Win
949,5/16/2025,Match_20250516_53,53,DMT,Red,13,TRUE,139,Fuzi,Fighter,Clash_Lane,Red_Win
950,5/16/2025,Match_20250516_53,53,VESA,Blue,14,TRUE,159,Dolia,Support,Roamer,Red_Win
951,5/16/2025,Match_20250516_53,53,DMT,Red,15,FALSE,152,Wang_Zhaojun,Mage,Mid_Lane,Red_Win
952,5/16/2025,Match_20250516_53,53,VESA,Blue,16,FALSE,176,Yuhuan,Mage,Mid_Lane,Red_Win
953,5/16/2025,Match_20250516_53,53,VESA,Blue,17,FALSE,141,Diaochan,Mage,Clash_Lane,Red_Win
954,5/16/2025,Match_20250516_53,53,DMT,Red,18,FALSE,156,Liang,Mage,Roamer,Red_Win
955,5/16/2025,Match_20250516_54,54,RRQ,Blue,1,TRUE,156,Liang,Mage,Mid_Lane,Red_Win
956,5/16/2025,Match_20250516_54,54,ONIC,Red,2,TRUE,199,Arli,Marksman,Farm_Lane,Red_Win
957,5/16/2025,Match_20250516_54,54,RRQ,Blue,3,TRUE,146,Luna,Fighter,Jungler,Red_Win
958,5/16/2025,Match_20250516_54,54,ONIC,Red,4,TRUE,134,Dharma,Fighter,Clash_Lane,Red_Win
959,5/16/2025,Match_20250516_54,54,RRQ,Blue,5,FALSE,157,Mai_Shiranui,Assasin,Mid_Lane,Red_Win
960,5/16/2025,Match_20250516_54,54,ONIC,Red,6,FALSE,564,Mayene,Fighter,Clash_Lane,Red_Win
961,5/16/2025,Match_20250516_54,54,ONIC,Red,7,FALSE,120,Bai_Qi,Tank,Roamer,Red_Win
962,5/16/2025,Match_20250516_54,54,RRQ,Blue,8,FALSE,113,Zhuangzi,Support,Roamer,Red_Win
963,5/16/2025,Match_20250516_54,54,RRQ,Blue,9,FALSE,536,Charlotte,Fighter,Clash_Lane,Red_Win
964,5/16/2025,Match_20250516_54,54,ONIC,Red,10,FALSE,182,Gan_And_Mo,Mage,Mid_Lane,Red_Win
965,5/16/2025,Match_20250516_54,54,ONIC,Red,11,TRUE,133,Di_Renjie,Marksman,Farm_Lane,Red_Win
966,5/16/2025,Match_20250516_54,54,RRQ,Blue,12,TRUE,118,Sun_Bin,Support,Roamer,Red_Win
967,5/16/2025,Match_20250516_54,54,ONIC,Red,13,TRUE,130,Musashi,Fighter,Jungler,Red_Win
968,5/16/2025,Match_20250516_54,54,RRQ,Blue,14,TRUE,176,Yuhuan,Mage,Mid_Lane,Red_Win
969,5/16/2025,Match_20250516_54,54,ONIC,Red,15,FALSE,502,Pei,Assasin,Jungler,Red_Win
970,5/16/2025,Match_20250516_54,54,RRQ,Blue,16,FALSE,547,Luara,Marksman,Farm_Lane,Red_Win
971,5/16/2025,Match_20250516_54,54,RRQ,Blue,17,FALSE,198,Menki,Fighter,Jungler,Red_Win
972,5/16/2025,Match_20250516_54,54,ONIC,Red,18,FALSE,519,Ao_Yin,Marksman,Farm_Lane,Red_Win
973,5/16/2025,Match_20250516_55,55,RRQ,Blue,1,TRUE,146,Luna,Fighter,Jungler,Red_Win
974,5/16/2025,Match_20250516_55,55,ONIC,Red,2,TRUE,199,Arli,Marksman,Farm_Lane,Red_Win
975,5/16/2025,Match_20250516_55,55,RRQ,Blue,3,TRUE,157,Mai_Shiranui,Assasin,Mid_Lane,Red_Win
976,5/16/2025,Match_20250516_55,55,ONIC,Red,4,TRUE,134,Dharma,Fighter,Clash_Lane,Red_Win
977,5/16/2025,Match_20250516_55,55,RRQ,Blue,5,FALSE,171,Zhang_Fei,Support,Roamer,Red_Win
978,5/16/2025,Match_20250516_55,55,ONIC,Red,6,FALSE,503,Biron,Fighter,Clash_Lane,Red_Win
979,5/16/2025,Match_20250516_55,55,ONIC,Red,7,FALSE,105,Lian_Po,Tank,Roamer,Red_Win
980,5/16/2025,Match_20250516_55,55,RRQ,Blue,8,FALSE,514,Allain,Fighter,Clash_Lane,Red_Win
981,5/16/2025,Match_20250516_55,55,RRQ,Blue,9,FALSE,182,Gan_And_Mo,Mage,Mid_Lane,Red_Win
982,5/16/2025,Match_20250516_55,55,ONIC,Red,10,FALSE,132,Marco_Polo,Marksman,Farm_Lane,Red_Win
983,5/16/2025,Match_20250516_55,55,ONIC,Red,11,TRUE,502,Pei,Assasin,Jungler,Red_Win
984,5/16/2025,Match_20250516_55,55,RRQ,Blue,12,TRUE,179,Nuwa,Mage,Mid_Lane,Red_Win
985,5/16/2025,Match_20250516_55,55,ONIC,Red,13,TRUE,133,Di_Renjie,Marksman,Farm_Lane,Red_Win
986,5/16/2025,Match_20250516_55,55,RRQ,Blue,14,TRUE,197,Yixing,Mage,Mid_Lane,Red_Win
987,5/16/2025,Match_20250516_55,55,ONIC,Red,15,FALSE,152,Wang_Zhaojun,Mage,Mid_Lane,Red_Win
988,5/16/2025,Match_20250516_55,55,RRQ,Blue,16,FALSE,177,Chano,Marksman,Farm_Lane,Red_Win
989,5/16/2025,Match_20250516_55,55,RRQ,Blue,17,FALSE,533,Agudo,Marksman,Jungler,Red_Win
990,5/16/2025,Match_20250516_55,55,ONIC,Red,18,FALSE,528,Lam,Assasin,Jungler,Red_Win
991,5/16/2025,Match_20250516_56,56,NMSS,Blue,1,TRUE,159,Dolia,Support,Roamer,Red_Win
992,5/16/2025,Match_20250516_56,56,TLN,Red,2,TRUE,157,Mai_Shiranui,Assasin,Mid_Lane,Red_Win
993,5/16/2025,Match_20250516_56,56,NMSS,Blue,3,TRUE,134,Dharma,Fighter,Clash_Lane,Red_Win
994,5/16/2025,Match_20250516_56,56,TLN,Red,4,TRUE,199,Arli,Marksman,Farm_Lane,Red_Win
995,5/16/2025,Match_20250516_56,56,NMSS,Blue,5,FALSE,577,Dyadia,Support,Roamer,Red_Win
996,5/16/2025,Match_20250516_56,56,TLN,Red,6,FALSE,519,Ao_Yin,Marksman,Farm_Lane,Red_Win
997,5/16/2025,Match_20250516_56,56,TLN,Red,7,FALSE,502,Pei,Assasin,Jungler,Red_Win
998,5/16/2025,Match_20250516_56,56,NMSS,Blue,8,FALSE,564,Mayene,Fighter,Clash_Lane,Red_Win
999,5/16/2025,Match_20250516_56,56,NMSS,Blue,9,FALSE,177,Chano,Marksman,Farm_Lane,Red_Win
1000,5/16/2025,Match_20250516_56,56,TLN,Red,10,FALSE,503,Biron,Fighter,Clash_Lane,Red_Win
1001,5/16/2025,Match_20250516_56,56,TLN,Red,11,TRUE,198,Menki,Fighter,Jungler,Red_Win
1002,5/16/2025,Match_20250516_56,56,NMSS,Blue,12,TRUE,171,Zhang_Fei,Support,Roamer,Red_Win
1003,5/16/2025,Match_20250516_56,56,TLN,Red,13,TRUE,533,Agudo,Marksman,Jungler,Red_Win
1004,5/16/2025,Match_20250516_56,56,NMSS,Blue,14,TRUE,197,Yixing,Mage,Mid_Lane,Red_Win
1005,5/16/2025,Match_20250516_56,56,TLN,Red,15,FALSE,179,Nuwa,Mage,Mid_Lane,Red_Win
1006,5/16/2025,Match_20250516_56,56,NMSS,Blue,16,FALSE,523,Shi,Mage,Mid_Lane,Red_Win
1007,5/16/2025,Match_20250516_56,56,NMSS,Blue,17,FALSE,130,Musashi,Fighter,Jungler,Red_Win
1008,5/16/2025,Match_20250516_56,56,TLN,Red,18,FALSE,105,Lian_Po,Tank,Roamer,Red_Win
1009,5/16/2025,Match_20250516_57,57,NMSS,Blue,1,TRUE,564,Mayene,Fighter,Clash_Lane,Red_Win
1010,5/16/2025,Match_20250516_57,57,TLN,Red,2,TRUE,157,Mai_Shiranui,Assasin,Mid_Lane,Red_Win
1011,5/16/2025,Match_20250516_57,57,NMSS,Blue,3,TRUE,133,Di_Renjie,Marksman,Farm_Lane,Red_Win
1012,5/16/2025,Match_20250516_57,57,TLN,Red,4,TRUE,134,Dharma,Fighter,Clash_Lane,Red_Win
1013,5/16/2025,Match_20250516_57,57,NMSS,Blue,5,FALSE,199,Arli,Marksman,Farm_Lane,Red_Win
1014,5/16/2025,Match_20250516_57,57,TLN,Red,6,FALSE,171,Zhang_Fei,Support,Roamer,Red_Win
1015,5/16/2025,Match_20250516_57,57,TLN,Red,7,FALSE,126,Dun,Tank,Jungler,Red_Win
1016,5/16/2025,Match_20250516_57,57,NMSS,Blue,8,FALSE,197,Yixing,Mage,Mid_Lane,Red_Win
1017,5/16/2025,Match_20250516_57,57,NMSS,Blue,9,FALSE,105,Lian_Po,Tank,Roamer,Red_Win
1018,5/16/2025,Match_20250516_57,57,TLN,Red,10,FALSE,177,Chano,Marksman,Farm_Lane,Red_Win
1019,5/16/2025,Match_20250516_57,57,TLN,Red,11,TRUE,146,Luna,Fighter,Jungler,Red_Win
1020,5/16/2025,Match_20250516_57,57,NMSS,Blue,12,TRUE,510,Sun_Ce,Fighter,Clash_Lane,Red_Win
1021,5/16/2025,Match_20250516_57,57,TLN,Red,13,TRUE,502,Pei,Assasin,Jungler,Red_Win
1022,5/16/2025,Match_20250516_57,57,NMSS,Blue,14,TRUE,127,Lady_Zhen,Mage,Mid_Lane,Red_Win
1023,5/16/2025,Match_20250516_57,57,TLN,Red,15,FALSE,140,Guan_Yu,Fighter,Clash_Lane,Red_Win
1024,5/16/2025,Match_20250516_57,57,NMSS,Blue,16,FALSE,528,Lam,Assasin,Jungler,Red_Win
1025,5/16/2025,Match_20250516_57,57,NMSS,Blue,17,FALSE,149,Liu_Bang,Tank,Clash_Lane,Red_Win
1026,5/16/2025,Match_20250516_57,57,TLN,Red,18,FALSE,176,Yuhuan,Mage,Mid_Lane,Red_Win
1027,5/17/2025,Match_20250517_58,58,ONIC,Blue,1,TRUE,199,Arli,Marksman,Farm_Lane,Red_Win
1028,5/17/2025,Match_20250517_58,58,DMT,Red,2,TRUE,157,Mai_Shiranui,Assasin,Mid_Lane,Red_Win
1029,5/17/2025,Match_20250517_58,58,ONIC,Blue,3,TRUE,502,Pei,Assasin,Jungler,Red_Win
1030,5/17/2025,Match_20250517_58,58,DMT,Red,4,TRUE,146,Luna,Fighter,Jungler,Red_Win
1031,5/17/2025,Match_20250517_58,58,ONIC,Blue,5,FALSE,159,Dolia,Support,Roamer,Red_Win
1032,5/17/2025,Match_20250517_58,58,DMT,Red,6,FALSE,519,Ao_Yin,Marksman,Farm_Lane,Red_Win
1033,5/17/2025,Match_20250517_58,58,DMT,Red,7,FALSE,134,Dharma,Fighter,Clash_Lane,Red_Win
1034,5/17/2025,Match_20250517_58,58,ONIC,Blue,8,FALSE,126,Dun,Tank,Jungler,Red_Win
1035,5/17/2025,Match_20250517_58,58,ONIC,Blue,9,FALSE,503,Biron,Fighter,Clash_Lane,Red_Win
1036,5/17/2025,Match_20250517_58,58,DMT,Red,10,FALSE,517,Augran,Fighter,Jungler,Red_Win
1037,5/17/2025,Match_20250517_58,58,DMT,Red,11,TRUE,133,Di_Renjie,Marksman,Farm_Lane,Red_Win
1038,5/17/2025,Match_20250517_58,58,ONIC,Blue,12,TRUE,171,Zhang_Fei,Support,Roamer,Red_Win
1039,5/17/2025,Match_20250517_58,58,DMT,Red,13,TRUE,177,Chano,Marksman,Farm_Lane,Red_Win
1040,5/17/2025,Match_20250517_58,58,ONIC,Blue,14,TRUE,105,Lian_Po,Tank,Clash_Lane,Red_Win
1041,5/17/2025,Match_20250517_58,58,DMT,Red,15,FALSE,182,Gan_And_Mo,Mage,Mid_Lane,Red_Win
1042,5/17/2025,Match_20250517_58,58,ONIC,Blue,16,FALSE,176,Yuhuan,Mage,Mid_Lane,Red_Win
1043,5/17/2025,Match_20250517_58,58,ONIC,Blue,17,FALSE,132,Marco_Polo,Marksman,Farm_Lane,Red_Win
1044,5/17/2025,Match_20250517_58,58,DMT,Red,18,FALSE,577,Dyadia,Support,Roamer,Red_Win
1045,5/17/2025,Match_20250517_59,59,DMT,Blue,1,TRUE,134,Dharma,Fighter,Clash_Lane,Blue_Win
1046,5/17/2025,Match_20250517_59,59,ONIC,Red,2,TRUE,199,Arli,Marksman,Farm_Lane,Blue_Win
1047,5/17/2025,Match_20250517_59,59,DMT,Blue,3,TRUE,502,Pei,Assasin,Jungler,Blue_Win
1048,5/17/2025,Match_20250517_59,59,ONIC,Red,4,TRUE,146,Luna,Fighter,Jungler,Blue_Win
1049,5/17/2025,Match_20250517_59,59,DMT,Blue,5,FALSE,157,Mai_Shiranui,Assasin,Mid_Lane,Blue_Win
1050,5/17/2025,Match_20250517_59,59,ONIC,Red,6,FALSE,519,Ao_Yin,Marksman,Farm_Lane,Blue_Win
1051,5/17/2025,Match_20250517_59,59,ONIC,Red,7,FALSE,171,Zhang_Fei,Support,Roamer,Blue_Win
1052,5/17/2025,Match_20250517_59,59,DMT,Blue,8,FALSE,126,Dun,Tank,Jungler,Blue_Win
1053,5/17/2025,Match_20250517_59,59,DMT,Blue,9,FALSE,159,Dolia,Support,Roamer,Blue_Win
1054,5/17/2025,Match_20250517_59,59,ONIC,Red,10,FALSE,190,Kongming,Mage,Mid_Lane,Blue_Win
1055,5/17/2025,Match_20250517_59,59,ONIC,Red,11,TRUE,133,Di_Renjie,Marksman,Farm_Lane,Blue_Win
1056,5/17/2025,Match_20250517_59,59,DMT,Blue,12,TRUE,149,Liu_Bang,Tank,Clash_Lane,Blue_Win
1057,5/17/2025,Match_20250517_59,59,ONIC,Red,13,TRUE,503,Biron,Fighter,Clash_Lane,Blue_Win
1058,5/17/2025,Match_20250517_59,59,DMT,Blue,14,TRUE,517,Augran,Fighter,Jungler,Blue_Win
1059,5/17/2025,Match_20250517_59,59,ONIC,Red,15,FALSE,129,Dian_Wei,Fighter,Jungler,Blue_Win
1060,5/17/2025,Match_20250517_59,59,DMT,Blue,16,FALSE,177,Chano,Marksman,Farm_Lane,Blue_Win
1061,5/17/2025,Match_20250517_59,59,DMT,Blue,17,FALSE,536,Charlotte,Fighter,Clash_Lane,Blue_Win
1062,5/17/2025,Match_20250517_59,59,ONIC,Red,18,FALSE,564,Mayene,Fighter,Clash_Lane,Blue_Win
1063,5/17/2025,Match_20250517_60,60,NMSS,Blue,1,TRUE,140,Guan_Yu,Fighter,Clash_Lane,Red_Win
1064,5/17/2025,Match_20250517_60,60,VESA,Red,2,TRUE,199,Arli,Marksman,Farm_Lane,Red_Win
